open,high,low,close,volume,return,log_return,pct_change,volatility_20,ema_9,ema_21,ema_50,macd_line,macd_signal,macd_hist,rsi_14,atr_14,bb_mid,bb_upper,bb_lower,bb_width,supertrend,candle_body,candle_range,upper_wick,lower_wick,volume_change,volume_ema20,volume_ratio,y_1,y_3,y_5
24779.44921875,24791.150390625,24773.349609375,24784.650390625,0.0,0.00028251266321244195,0.0002824727640255986,0.00028251266321244195,0.0004290065898544144,24775.65421848422,24766.67439214873,24733.822701343423,12.772186389014678,15.0608316933753,-2.2886453043606227,53.045032964577054,17.671456473214285,24776.27998046875,24805.314390204152,24747.245570733347,58.068819470805465,24745.498604910714,5.201171875,17.80078125,6.5,6.099609375,0.0,0.0,0.0,0,0,1
24784.55078125,24792.94921875,24779.599609375,24781.400390625,0.0,-0.00013112954787652953,-0.0001311381461075456,-0.00013112954787652953,0.00041371372483599967,24776.803452912376,24768.013119282932,24735.688493079957,12.419676031549898,14.53260056101022,-2.1129245294603223,57.05528846153845,17.417829241071427,24775.0525390625,24800.681708949087,24749.423369175915,51.25833977317234,24745.498604910714,3.150390625,13.349609375,8.3984375,1.80078125,0.0,0.0,0.0,0,1,1
24780.900390625,24783.94921875,24772.44921875,24774.599609375,0.0,-0.0002744308692326225,-0.0002744685322753071,-0.0002744308692326225,0.00040997845016829947,24776.3626842049,24768.61189110948,24737.214419209173,11.459445469077764,13.91796954262373,-2.4585240735459664,48.851111190895054,17.082170758928573,24773.95498046875,24797.503345878213,24750.406615059284,47.096730818928336,24745.498604910714,6.30078125,11.5,3.048828125,2.150390625,0.0,0.0,0.0,1,1,1
24775.75,24785.30078125,24763.0,24782.94921875,0.0,0.00033702297944859794,0.00033696619996170796,0.00033702297944859794,0.0004127780919379218,24777.679991113924,24769.915284531347,24739.007940759795,11.24260181079444,13.382895996257874,-2.140294185463434,60.8910891089109,17.150111607142858,24772.9349609375,24792.563294409745,24753.306627465252,39.25666694449319,24745.498604910714,7.19921875,22.30078125,2.3515625,12.75,0.0,0.0,0.0,1,1,1
24782.55078125,24784.69921875,24774.25,24783.900390625,0.0,3.8380092159506773e-05,3.837935566330941e-05,3.8380092159506773e-05,0.0003860726349094959,24778.924071016143,24771.186657812585,24740.768428989802,11.020466196066991,12.910410036219698,-1.889943840152707,56.03764971849662,15.903738839285714,24772.7849609375,24792.005547092314,24753.564374782687,38.44117230962729,24745.498604910714,1.349609375,10.44921875,0.798828125,8.30078125,0.0,0.0,0.0,1,1,1
24783.5,24791.30078125,24779.19921875,24791.05078125,0.0,0.0002885094965805468,0.0002884678857189016,0.0002885094965805468,0.00037111752257751264,24781.349413062915,24772.992487215983,24742.74028594118,11.29124049425809,12.586576127827378,-1.2953356335692874,62.196307094266274,16.014508928571427,24773.64248046875,24794.53058406366,24752.754376873836,41.77620718982507,24745.498604910714,7.55078125,12.1015625,0.25,4.30078125,0.0,0.0,0.0,1,1,1
24790.69921875,24809.05078125,24787.94921875,24808.80078125,0.0,0.0007159841733463956,0.0007157279789584692,0.0007159841733463956,0.0004009425378334278,24786.839686700332,24776.247786673623,24745.330893600352,12.79066491028425,12.627393884318753,0.16327102596549636,79.04476632062698,15.896763392857142,24775.22255859375,24801.363910912543,24749.081206274954,52.28270463758963,24750.809709821428,18.1015625,21.1015625,0.25,2.75,0.0,0.0,0.0,0,1,1
24808.30078125,24811.5,24790.5,24795.19921875,0.0,-0.0005482555412464896,-0.0005484058882707643,-0.0005482555412464896,0.00040619526247335364,24788.511593110266,24777.97064413511,24747.286514194457,12.734640137539827,12.648843134962968,0.08579700257685907,69.4498521883337,15.864536830357142,24776.7150390625,24803.871702665587,24749.55837545941,54.31332720617502,24753.406389508928,13.1015625,21.0,3.19921875,4.69921875,0.0,0.0,0.0,1,1,1
24796.150390625,24807.44921875,24775.75,24806.349609375,0.0,0.00044969957799612104,0.000449598493444725,0.00044969957799612104,0.0004049025982827242,24792.079196363215,24780.55055006601,24749.60271400546,13.435111831113318,12.806096874193038,0.6290149569202796,69.1944161698415,17.1181640625,24778.1775390625,24808.39894149617,24747.956136628833,60.442804867336235,24753.406389508928,10.19921875,31.69921875,1.099609375,20.400390625,0.0,0.0,0.0,1,1,1
24806.19921875,24822.400390625,24806.0,24821.55078125,0.0,0.0006127935836739429,0.0006126059023543462,0.0006127935836739429,0.00038636258718557123,24797.973513340574,24784.27784381001,24752.424206838583,15.043436847947305,13.253564868943892,1.7898719790034132,71.72128412200493,16.943219866071427,24781.2076171875,24815.967328234143,24746.44790614086,69.51942209328263,24763.370535714286,15.3515625,16.400390625,0.849609375,0.19921875,0.0,0.0,0.0,1,1,1
24821.150390625,24837.5,24808.400390625,24826.150390625,0.0,0.00018530709122632771,0.0001852899239889183,0.00018530709122632771,0.00037706187270644963,24803.608888797462,24788.08443897501,24755.315429732167,16.49900577882363,13.90265305091984,2.59635272790379,72.65525419900288,17.6396484375,24783.86259765625,24823.734679085617,24743.990516226884,79.74416285873303,24770.03125,5.0,29.099609375,11.349609375,12.75,0.0,0.0,0.0,1,1,1
24825.650390625,24832.94921875,24816.55078125,24831.849609375,0.0,0.00022956514241334602,0.00022953879636844476,0.00022956514241334602,0.00037156896857361245,24809.25703291297,24792.063090829553,24758.31677011032,17.90602446223056,14.703327333181985,3.202697129048577,73.37020567855066,18.271623883928573,24787.030078125,24831.556956831126,24742.503199418876,89.05375741224998,24770.03125,6.19921875,16.3984375,1.099609375,9.099609375,0.0,0.0,0.0,1,1,1
24831.650390625,24850.44921875,24831.650390625,24839.400390625,0.0,0.00030407647310926045,0.0003040302512271609,0.00030407647310926045,0.00033047234949170695,24815.28570445538,24796.366481720048,24761.496519934422,19.406673792967922,15.643996625139174,3.7626771678287483,72.06711276658865,18.367885044642858,24791.32509765625,24838.71373396125,24743.936461351248,94.77727261000109,24785.946149553572,7.75,18.798828125,11.048828125,0.0,0.0,0.0,0.0,1,1,0
24839.150390625,24860.19921875,24830.599609375,24849.30078125,0.0,0.0003985760714553255,0.0003984966611128016,0.0003985760714553255,0.0003309046532997769,24822.088719814306,24801.178690768225,24764.939824299738,21.15101227809646,16.74539975573063,4.4056125223658285,80.11657499384287,19.399972098214285,24796.13759765625,24846.609157148123,24745.666038164374,100.94311898374872,24787.19949776786,10.150390625,29.599609375,10.8984375,8.55078125,0.0,0.0,0.0,1,0,0
24849.150390625,24865.349609375,24843.30078125,24864.599609375,0.0,0.0006156643303438791,0.0006154748868123505,0.0006156643303438791,0.0003380821483838272,24830.590897726448,24806.944228823388,24768.848051165434,23.49704140002723,18.09572808458995,5.401313315437278,81.41326702888541,19.703404017857142,24801.11259765625,24857.920167278535,24744.305028033967,113.61513924456813,24795.214983258928,15.44921875,22.048828125,0.75,5.849609375,0.0,0.0,0.0,0,0,0
24864.55078125,24867.849609375,24847.44921875,24849.69921875,0.0,-0.0005992612332025304,-0.0005994408619827141,-0.0005992612332025304,0.00038228466927636137,24834.41256193116,24810.831046089443,24772.01868518836,23.8786907032445,19.25232060832086,4.62637009492364,74.58485074312068,20.20703125,24805.06259765625,24863.915422072077,24746.209773240425,117.70564883165207,24797.0283203125,14.8515625,20.400390625,3.298828125,2.25,0.0,0.0,0.0,0,0,0
24849.69921875,24855.0,24816.19921875,24835.349609375,0.0,-0.000577456058871384,-0.0005776228508338477,-0.000577456058871384,0.0004156893307827526,24834.59997141993,24813.06000638813,24774.50225084274,22.760883674964134,19.954033221649517,2.806850453314617,70.74042462391976,22.157087053571427,24808.2650390625,24866.34790397981,24750.182174145186,116.16572983462538,24797.0283203125,14.349609375,38.80078125,5.30078125,19.150390625,0.0,0.0,0.0,1,0,1
24835.900390625,24848.80078125,24829.400390625,24837.599609375,0.0,9.05966710913475e-05,9.059256746013489e-05,9.05966710913475e-05,0.0004157252330501475,24835.19989901095,24815.290879386932,24776.97665705969,21.805212827450305,20.324269142809676,1.4809436846406285,69.46883566886072,21.949916294642858,24811.45751953125,24868.563297004344,24754.351742058156,114.2115549461887,24797.0283203125,1.69921875,19.400390625,11.201171875,6.5,0.0,0.0,0.0,0,1,1
24837.400390625,24844.650390625,24827.05078125,24831.099609375,0.0,-0.00026170000733671817,-0.0002617342567585723,-0.00026170000733671817,0.00041269341624414126,24834.37984108376,24816.728036658573,24779.09912577794,20.289456889058783,20.3173066920595,-0.027849803000716378,66.17493507536612,22.460658482142858,24813.65751953125,24870.19960549631,24757.115433566192,113.08417193011701,24797.0283203125,6.30078125,17.599609375,7.25,4.048828125,0.0,0.0,0.0,0,1,0
24830.44921875,24836.05078125,24820.30078125,24822.5,0.0,-0.00034632414634405695,-0.00034638413040077864,-0.00034632414634405695,0.0004106709396215336,24832.003872867008,24817.2527605987,24780.801120845474,18.184671210667148,19.890779595781034,-1.706108385113886,60.67149143735751,22.721261160714285,24815.9,24869.93096054125,24761.869039458754,108.06192108249525,24797.0283203125,7.94921875,15.75,5.6015625,2.19921875,0.0,0.0,0.0,1,1,0
24824.0,24841.69921875,24821.19921875,24839.69921875,0.0,0.0006928882566219485,0.0006926483203795186,0.0006928882566219485,0.00043054058805571825,24833.542942043605,24819.293347703366,24783.110850175064,17.700407332034956,19.452705143031817,-1.7522978109968612,60.52393496713765,22.678292410714285,24818.65244140625,24871.577877264877,24765.727005547626,105.85087171725172,24797.0283203125,15.69921875,20.5,2.0,2.80078125,0.0,0.0,0.0,1,0,0
24840.44921875,24842.0,24830.80078125,24841.94921875,0.0,9.058080696489057e-05,9.057670477119473e-05,9.058080696489057e-05,0.00042681562531870034,24835.224197384883,24821.352972343968,24785.418237178004,17.29877144613056,19.02191840365157,-1.7231469575210099,67.25739005046864,21.978236607142858,24821.6798828125,24872.519051056453,24770.840714568545,101.67833648790838,24797.0283203125,1.5,11.19921875,0.05078125,9.6484375,0.0,0.0,0.0,1,0,0
24842.599609375,24853.400390625,24842.349609375,24853.400390625,0.0,0.00046096108538695724,0.0004608548754649888,0.00046096108538695724,0.00042251091988169964,24838.859436032908,24824.266374005878,24788.084203979848,17.70044625551236,18.75762397402373,-1.0571777185113689,67.32993784530387,20.531947544642858,24825.619921875,24873.20609897985,24778.033744770153,95.17235420969519,24797.0283203125,10.80078125,11.05078125,0.0,0.25,0.0,0.0,0.0,0,0,0
24783.0,24838.900390625,24762.44921875,24785.05078125,0.0,-0.002750110982832843,-0.0027538994855049737,-0.002750110982832843,0.0007727521088701586,24828.097705076325,24820.70132011898,24787.965246225736,12.361043762797635,17.478307931778513,-5.117264168980878,40.33872368584309,25.857003348214285,24825.725,24872.92213557773,24778.527864422267,94.39427115546277,24878.24581473214,2.05078125,76.451171875,53.849609375,20.55078125,0.0,0.0,0.0,0,0,1
24783.650390625,24801.94921875,24770.25,24784.5,0.0,-2.222231678528086e-05,-2.222256370387754e-05,-2.222231678528086e-05,0.0007727311808866813,24819.37816406106,24817.410291017255,24787.829354216883,7.9929476501311,15.581235875449032,-7.588288225317932,38.73397926946526,26.042689732142858,24825.75498046875,24872.840882551707,24778.669078385796,94.17180416591145,24864.227678571428,0.849609375,31.69921875,17.44921875,13.400390625,0.0,0.0,0.0,0,1,1
24783.849609375,24787.599609375,24748.150390625,24779.5,0.0,-0.00020173899009456875,-0.00020175934214350377,-0.00020173899009456875,0.0007709209900620219,24811.402531248852,24813.963900924777,24787.502712875048,4.080702004590421,13.28112910127731,-9.200427096686889,35.78618019833483,27.689174107142858,24825.17744140625,24874.29515410471,24776.059728707787,98.23542539692426,24850.942522321428,4.349609375,39.44921875,3.75,31.349609375,0.0,0.0,0.0,0,1,1
24779.44921875,24787.650390625,24757.5,24766.150390625,0.0,-0.0005387360267560259,-0.000538881197149621,-0.0005387360267560259,0.0007585716150535863,24802.352103124085,24809.61721817025,24786.665366904457,-0.09587754823223804,10.6057277713754,-10.701605319607639,30.71853085734263,28.5,24823.044921875,24878.456598420456,24767.633245329544,110.82335309091286,24850.942522321428,13.298828125,30.150390625,8.201171875,8.650390625,0.0,0.0,0.0,1,1,1
24770.099609375,24786.599609375,24761.30078125,24786.0,0.0,0.0008014814196763975,0.0008011604049560361,0.0008014814196763975,0.0007751189626040006,24799.08168249927,24807.470198336592,24786.639274084675,-1.783589241495065,8.127864368801308,-9.911453610296373,34.166764372532924,28.192801339285715,24822.5849609375,24879.11137355546,24766.05854831954,113.05282523592177,24850.942522321428,15.900390625,25.298828125,0.599609375,8.798828125,0.0,0.0,0.0,1,1,1
24785.30078125,24799.599609375,24778.19921875,24789.099609375,0.0,0.00012505484446867499,0.00012504702576343618,0.00012505484446867499,0.0007681713355822209,24797.08526787442,24805.80014479463,24786.735757821552,-2.8382823930078303,5.934635016439481,-8.772917409447311,29.888035628811053,28.146484375,24821.7224609375,24879.79713480943,24763.647787065573,116.1493477438562,24850.942522321428,3.798828125,21.400390625,10.5,7.1015625,0.0,0.0,0.0,1,1,1
24788.55078125,24797.150390625,24773.55078125,24795.849609375,0.0,0.00027229710261233997,0.00027226003648550545,0.00027229710261233997,0.0007567588528407324,24796.838136174538,24804.895550665573,24787.093163764825,-3.0938022992595506,4.128947553299675,-7.222749852559225,35.004188014663484,28.375,24820.43740234375,24879.65425494607,24761.22054974143,118.43370520463941,24850.942522321428,7.298828125,23.599609375,1.30078125,15.0,0.0,0.0,0.0,1,1,1
